price,bedroom,bathroom,land_area,building_area,location
637.0,2,1,74,30,"Sidoarjo, Sidoarjo"
483.0,2,1,90,36,"Sidoarjo, Sidoarjo"
359.0,2,1,72,30,"Sidoarjo, Sidoarjo"
1080.0,2,2,62,66,"Surabaya Kota, Surabaya"
839.0,2,1,91,41,"Sidoarjo, Sidoarjo"
798.0,2,1,65,60,"Surabaya Kota, Surabaya"
1470.0,3,2,58,82,"Rungkut, Surabaya"
1470.0,2,1,110,60,"Surabaya Kota, Surabaya"
642.0,2,1,78,36,"Sidoarjo, Sidoarjo"
486.0,2,1,72,36,"Sidoarjo, Sidoarjo"
457.0,2,1,72,36,"Sidoarjo, Sidoarjo"
1250.0,3,1,84,56,"Surabaya Kota, Surabaya"
600.0,2,1,90,60,"Sidoarjo, Sidoarjo"
485.0,3,1,93,45,"Sidoarjo, Sidoarjo"
375.0,3,1,45,45,"Surabaya Kota, Surabaya"
1180.0,2,2,78,79,"Surabaya Kota, Surabaya"
770.0,3,2,64,55,"Surabaya Kota, Surabaya"
845.0,2,2,60,56,"Surabaya Kota, Surabaya"
595.0,2,1,90,60,"Surabaya Kota, Surabaya"
1000.0,4,2,120,120,"Sidoarjo, Sidoarjo"
700.0,2,2,90,42,"Sukolilo, Surabaya"
879.0,3,1,96,72,"Jambangan, Surabaya"
725.0,3,2,113,155,"Sidoarjo, Sidoarjo"
470.0,4,3,102,175,"Kutisari, Surabaya"
700.0,3,2,58,116,"Kenjeran, Surabaya"
1700.0,4,4,108,187,"Manukan, Surabaya"
1950.0,3,3,82,120,"Kertajaya, Surabaya"
1800.0,4,4,108,187,"Manukan, Surabaya"
1200.0,2,1,126,90,"Karangpilang, Surabaya"
870.0,3,3,57,100,"Kebraon, Surabaya"
368.0,2,1,60,36,"Menganti, Surabaya"
1650.0,4,4,90,120,"Citraland, Surabaya"
1550.0,2,2,120,80,"Citraland, Surabaya"
1850.0,3,2,120,150,"Wiyung, Surabaya"
1450.0,2,2,104,76,"Gununganyar, Surabaya"
678.0,2,2,35,46,"Gununganyar, Surabaya"
678.0,3,2,43,55,"Sukolilo, Surabaya"
1560.0,3,2,72,125,"Kenjeran, Surabaya"
1250.0,4,2,136,150,"Tandes, Surabaya"
1900.0,3,3,120,180,"Wiyung, Surabaya"
495.0,2,1,69,40,"Medokan Ayu, Surabaya"
1750.0,4,4,135,200,"Semolowaru, Surabaya"
1700.0,3,2,120,170,"Surabaya Kota, Surabaya"
1600.0,2,2,92,125,"Benowo, Surabaya"
959.0,2,1,40,53,"Surabaya Kota, Surabaya"
1350.0,4,2,117,195,"Wiyung, Surabaya"
1800.0,3,2,100,160,"Kenjeran, Surabaya"
1800.0,4,2,90,180,"Rungkut, Surabaya"
1600.0,3,2,90,120,"Rungkut, Surabaya"
910.0,2,1,105,70,"Sidoarjo, Sidoarjo"
1200.0,3,2,100,80,"Wiyung, Surabaya"
1900.0,4,2,90,90,"Wonocolo, Surabaya"
1300.0,3,2,108,110,"Simokerto, Surabaya"
910.0,3,1,72,72,"Gununganyar, Surabaya"
950.0,4,2,88,85,"Tambaksari, Surabaya"
1000.0,3,3,55,90,"Kenjeran, Surabaya"
1670.0,4,2,150,120,"Tambaksari, Surabaya"
1700.0,4,3,144,180,"Sidoarjo, Sidoarjo"
1900.0,3,2,176,140,"Pakis, Surabaya"
1200.0,3,2,200,160,"Rungkut, Surabaya"
1800.0,2,2,171,171,"Tandes, Surabaya"
1500.0,4,2,200,200,"Benowo, Surabaya"
950.0,3,3,55,80,"Tambaksari, Surabaya"
1250.0,3,2,135,110,"Darmo Permai, Surabaya"
1100.0,2,2,96,96,"Gununganyar, Surabaya"
950.0,2,1,90,90,"Gununganyar, Surabaya"
887.0,3,2,85,90,"Medokan Ayu, Surabaya"
795.0,3,1,100,65,"Wonorejo, Surabaya"
1470.0,3,2,68,110,"Manyar, Surabaya"
1250.0,3,2,84,160,"Kenjeran, Surabaya"
750.0,2,2,40,75,"Kenjeran, Surabaya"
1100.0,3,2,100,110,"Kenjeran, Surabaya"
1100.0,3,2,61,85,"Kenjeran, Surabaya"
865.0,3,2,58,75,"Kenjeran, Surabaya"
1820.0,3,2,78,120,"Sutorejo, Surabaya"
485.0,2,1,53,54,"Rungkut, Surabaya"
590.0,2,2,45,60,"Rungkut, Surabaya"
1750.0,3,2,120,180,"Tambaksari, Surabaya"
1300.0,3,1,90,90,"Rungkut, Surabaya"
1500.0,4,2,169,250,"Sidoarjo, Sidoarjo"
900.0,2,1,72,36,"Wonorejo, Surabaya"
1600.0,2,1,75,103,"Rungkut, Surabaya"
1700.0,3,3,90,140,"Rungkut, Surabaya"
900.0,4,2,137,117,"Wonocolo, Surabaya"
1690.0,2,2,136,120,"Kebraon, Surabaya"
550.0,2,1,105,70,"Sidoarjo, Sidoarjo"
950.0,2,1,84,84,"Citraland, Surabaya"
1100.0,2,1,90,70,"Wonocolo, Surabaya"
1850.0,4,2,91,100,"Pakuwon City, Surabaya"
1650.0,4,3,105,120,"Rungkut, Surabaya"
1100.0,3,2,120,100,"Citraland, Surabaya"
800.0,3,1,72,50,"Citraland, Surabaya"
795.0,2,1,100,100,"Rungkut, Surabaya"
465.0,2,1,28,43,"Gununganyar, Surabaya"
1900.0,3,2,147,100,"Tenggilis Mejoyo, Surabaya"
1000.0,2,2,55,88,"Pakal, Surabaya"
1300.0,3,2,50,85,"Dharma Husada, Surabaya"
1750.0,3,2,65,90,"Dharma Husada, Surabaya"
1350.0,3,2,84,75,"Citraland, Surabaya"
1820.0,3,2,76,125,"Sutorejo, Surabaya"
1000.0,2,1,150,150,"Sidoarjo, Sidoarjo"
800.0,3,2,45,86,"Kenjeran, Surabaya"
550.0,3,1,90,36,"Sidoarjo, Sidoarjo"
1020.0,3,2,63,80,"Rungkut, Surabaya"
1650.0,2,2,190,110,"Rungkut, Surabaya"
500.0,3,1,84,50,"Sidoarjo, Sidoarjo"
1300.0,2,1,105,105,"Benowo, Surabaya"
1600.0,3,2,105,100,"Wonocolo, Surabaya"
1670.0,3,3,83,147,"Mulyosari, Surabaya"
1450.0,3,2,75,90,"Gununganyar, Surabaya"
750.0,2,1,78,78,"Bulak, Surabaya"
1900.0,2,2,200,200,"Genteng, Surabaya"
1250.0,2,2,64,70,"Darmo Permai, Surabaya"
999.0,2,1,50,82,"Surabaya Kota, Surabaya"
500.0,4,2,96,96,"Benowo, Surabaya"
569.0,2,1,90,40,"Sidoarjo, Sidoarjo"
430.0,2,1,96,100,"Sidoarjo, Sidoarjo"
1800.0,2,1,180,150,"Dukuh Pakis, Surabaya"
1050.0,2,1,120,58,"Citraland, Surabaya"
1060.0,3,1,120,110,"Citraland, Surabaya"
1500.0,4,3,90,120,"Rungkut, Surabaya"
900.0,3,2,100,75,"Gununganyar, Surabaya"
1600.0,2,4,100,200,"Rungkut, Surabaya"
1200.0,3,1,112,112,"Lidah Kulon, Surabaya"
1250.0,3,2,82,120,"Lidah Kulon, Surabaya"
875.0,2,2,48,48,"Pakuwon, Surabaya"
1900.0,3,1,178,165,"Wiyung, Surabaya"
900.0,3,2,108,108,"Sidoarjo, Sidoarjo"
1200.0,4,3,112,120,"Sambikerep, Surabaya"
1250.0,2,2,105,80,"Sukolilo, Surabaya"
950.0,3,1,112,112,"Karangpilang, Surabaya"
1350.0,4,3,112,112,"Lidah Wetan, Surabaya"
1350.0,4,3,185,170,"Kenjeran, Surabaya"
750.0,2,1,100,42,"Rungkut, Surabaya"
1600.0,3,2,156,156,"Kenjeran, Surabaya"
1400.0,3,3,100,150,"Rungkut, Surabaya"
550.0,2,1,82,53,"Sambikerep, Surabaya"
1700.0,4,3,180,220,"Wiyung, Surabaya"
1500.0,2,2,90,132,"Dukuh Pakis, Surabaya"
625.0,2,1,50,70,"Tambaksari, Surabaya"
1300.0,2,1,90,90,"Citraland, Surabaya"
1400.0,3,2,129,145,"Rungkut, Surabaya"
770.0,2,2,84,50,"Wiyung, Surabaya"
1700.0,3,2,114,95,"Keputih, Surabaya"
2000.0,3,3,120,164,"Rungkut, Surabaya"
600.0,3,2,50,50,"Kenjeran, Surabaya"
1780.0,4,3,136,150,"Karangpilang, Surabaya"
1140.0,3,1,150,120,"Lakarsantri, Surabaya"
1700.0,3,3,90,90,"Rungkut, Surabaya"
500.0,3,1,40,70,"Rungkut, Surabaya"
746.0,2,1,52,53,"Rungkut, Surabaya"
1950.0,3,3,100,166,"Sutorejo, Surabaya"
1380.0,3,2,74,140,"Kenjeran, Surabaya"
1100.0,2,1,104,50,"Rungkut, Surabaya"
1650.0,3,3,82,145,"Mulyorejo, Surabaya"
999.0,3,2,105,100,"Sukolilo, Surabaya"
1200.0,2,1,120,150,"Citraland, Surabaya"
1100.0,4,4,120,120,"Dukuh Pakis, Surabaya"
999.0,2,1,84,58,"Citraland, Surabaya"
1700.0,3,2,90,90,"Pakuwon City, Surabaya"
1990.0,3,2,120,150,"Sukolilo, Surabaya"
850.0,2,2,60,57,"Menganti, Surabaya"
1200.0,3,3,144,142,"Lidah Kulon, Surabaya"
750.0,2,2,100,65,"Medokan Ayu, Surabaya"
888.0,2,1,66,40,"Surabaya Kota, Surabaya"
1150.0,3,2,50,80,"Rungkut, Surabaya"
1100.0,2,2,72,80,"Karangpilang, Surabaya"
1800.0,2,2,136,120,"Karangpilang, Surabaya"
1300.0,3,3,99,144,"Lakarsantri, Surabaya"
1700.0,3,2,150,150,"Citraland, Surabaya"
1900.0,4,2,161,250,"Wiyung, Surabaya"
1350.0,2,2,120,120,"Wiyung, Surabaya"
950.0,4,3,105,140,"Sidoarjo, Sidoarjo"
1300.0,2,2,120,90,"Rungkut, Surabaya"
1200.0,3,2,75,150,"Paneleh, Surabaya"
1300.0,4,2,96,96,"Tandes, Surabaya"
1750.0,4,3,138,253,"Sidoarjo, Sidoarjo"
1300.0,3,2,75,130,"Kenjeran, Surabaya"
1200.0,3,2,180,135,"Sidoarjo, Sidoarjo"
900.0,2,2,110,110,"Sidoarjo, Sidoarjo"
780.0,3,2,66,85,"Gubeng, Surabaya"
1800.0,4,2,150,150,"Tenggilis Mejoyo, Surabaya"
1100.0,3,2,55,95,"Citraland, Surabaya"
649.0,2,1,84,60,"Wonorejo, Surabaya"
1250.0,3,3,85,85,"Tambaksari, Surabaya"
450.0,3,1,112,112,"Surabaya Kota, Surabaya"
725.0,3,2,50,70,"Medokan Ayu, Surabaya"
1350.0,2,2,135,140,"Darmo Permai, Surabaya"
2000.0,3,2,105,90,"Benowo, Surabaya"
650.0,2,1,120,96,"Menganti, Surabaya"
1700.0,4,3,126,186,"Rungkut, Surabaya"
900.0,1,1,120,100,"Sambikerep, Surabaya"
625.0,2,1,84,60,"Gununganyar, Surabaya"
760.0,2,1,91,70,"Rungkut, Surabaya"
1700.0,3,2,133,224,"Pakuwon City, Surabaya"
1600.0,4,4,114,120,"Rungkut, Surabaya"
1200.0,3,1,162,162,"Rungkut, Surabaya"
850.0,2,1,78,50,"Gununganyar, Surabaya"
1450.0,3,2,187,145,"Rungkut, Surabaya"
450.0,1,1,67,68,"Simokerto, Surabaya"
615.0,2,1,69,40,"Lakarsantri, Surabaya"
510.0,2,1,90,54,"Sidoarjo, Sidoarjo"
825.0,3,2,100,99,"Wonorejo, Surabaya"
725.0,1,2,55,45,"Citraland, Surabaya"
1150.0,3,2,78,100,"Sambikerep, Surabaya"
1850.0,4,3,90,130,"Surabaya Kota, Surabaya"
1200.0,2,2,113,90,"Tambaksari, Surabaya"
600.0,3,2,97,110,"Manukan, Surabaya"
1750.0,3,3,87,147,"Mulyosari, Surabaya"
750.0,3,1,100,90,"Medokan Ayu, Surabaya"
650.0,2,1,69,69,"Rungkut, Surabaya"
1350.0,3,2,91,154,"Karangpilang, Surabaya"
1100.0,3,1,183,180,"Sidoarjo, Sidoarjo"
1500.0,3,3,100,155,"Rungkut, Surabaya"
1600.0,4,4,84,252,"Kutisari, Surabaya"
1500.0,2,2,90,90,"Sambikerep, Surabaya"
1250.0,3,3,60,180,"Kutisari, Surabaya"
265.0,1,1,24,24,"Tambaksari, Surabaya"
975.0,2,1,100,47,"Gununganyar, Surabaya"
1850.0,3,3,90,120,"Rungkut, Surabaya"
1550.0,3,3,100,120,"Rungkut, Surabaya"
1700.0,3,3,90,144,"Rungkut, Surabaya"
800.0,3,2,120,120,"Sambikerep, Surabaya"
1950.0,2,2,128,106,"Wiyung, Surabaya"
1200.0,2,2,165,192,"Petemon, Surabaya"
1590.0,3,2,112,100,"Kenjeran, Surabaya"
1650.0,3,2,120,110,"Kenjeran, Surabaya"
950.0,3,2,140,140,"Rungkut, Surabaya"
1000.0,3,2,84,65,"Rungkut, Surabaya"
900.0,3,1,90,85,"Kebraon, Surabaya"
1200.0,2,2,120,120,"Wiyung, Surabaya"
899.0,3,2,165,60,"Sidoarjo, Sidoarjo"
2000.0,3,1,120,120,"Citraland, Surabaya"
280.0,1,1,21,33,"Gununganyar, Surabaya"
1000.0,2,1,78,42,"Gununganyar, Surabaya"
1550.0,3,3,72,125,"Kenjeran, Surabaya"
1260.0,3,3,78,90,"Gununganyar, Surabaya"
1300.0,3,3,72,100,"Mulyorejo, Surabaya"
875.0,2,2,54,72,"Citraland, Surabaya"
1650.0,3,2,87,120,"Kedung Baruk, Surabaya"
1350.0,3,3,60,130,"Mulyorejo, Surabaya"
1620.0,4,4,80,160,"Mulyorejo, Surabaya"
800.0,4,2,84,154,"Pakal, Surabaya"
1550.0,3,2,117,80,"Wonorejo, Surabaya"
1400.0,3,2,122,122,"Wonorejo, Surabaya"
1250.0,2,2,105,105,"Sukolilo, Surabaya"
1900.0,3,2,175,120,"Mulyosari, Surabaya"
1800.0,3,2,180,200,"Rungkut, Surabaya"
1500.0,3,1,119,119,"Wiyung, Surabaya"
1650.0,3,2,84,130,"Sambikerep, Surabaya"
1400.0,3,1,100,150,"Rungkut, Surabaya"
2000.0,2,2,91,77,"Mulyorejo, Surabaya"
575.0,2,1,60,50,"Benowo, Surabaya"
750.0,2,1,104,100,"Karangpilang, Surabaya"
1250.0,3,3,135,110,"Tandes, Surabaya"
1690.0,3,3,102,124,"Mulyorejo, Surabaya"
930.0,3,1,96,96,"Wiyung, Surabaya"
2000.0,2,2,112,136,"Pakuwon City, Surabaya"
1700.0,3,3,90,150,"Citraland, Surabaya"
1950.0,2,2,90,85,"Citraland, Surabaya"
1900.0,4,3,73,120,"Mulyorejo, Surabaya"
1290.0,2,1,90,50,"Sambikerep, Surabaya"
1500.0,3,2,200,70,"Rungkut, Surabaya"
1950.0,4,2,168,220,"Tambaksari, Surabaya"
853.0,3,2,51,60,"Medokan Ayu, Surabaya"
1800.0,4,2,108,156,"Darmo Permai, Surabaya"
2000.0,2,1,120,130,"Citraland, Surabaya"
1400.0,3,1,135,100,"Mulyosari, Surabaya"
1400.0,3,1,90,120,"Rungkut, Surabaya"
1500.0,3,3,70,118,"Rungkut, Surabaya"
1500.0,3,2,72,121,"Rungkut, Surabaya"
850.0,2,1,98,80,"Wiyung, Surabaya"
590.0,2,1,40,72,"Gununganyar, Surabaya"
590.0,2,1,50,72,"Gununganyar, Surabaya"
798.0,4,2,90,160,"Pakal, Surabaya"
1750.0,3,3,90,150,"Wonorejo, Surabaya"
1870.0,3,3,84,130,"Sutorejo, Surabaya"
700.0,2,1,100,90,"Tambaksari, Surabaya"
750.0,2,1,75,50,"Gununganyar, Surabaya"
1400.0,4,3,90,180,"Rungkut, Surabaya"
1400.0,2,1,90,90,"Gununganyar, Surabaya"
1800.0,3,2,70,100,"Citraland, Surabaya"
755.0,2,1,90,90,"Sidoarjo, Sidoarjo"
1850.0,3,2,114,95,"Sukolilo, Surabaya"
1200.0,2,1,105,70,"Sukolilo, Surabaya"
900.0,2,2,50,66,"Sukolilo, Surabaya"
750.0,3,1,72,60,"Benowo, Surabaya"
1750.0,4,2,200,150,"Citraland, Surabaya"
1100.0,3,1,126,126,"Kebraon, Surabaya"
1500.0,4,2,88,104,"Lidah Wetan, Surabaya"
1250.0,2,2,96,70,"Wiyung, Surabaya"
1450.0,4,2,135,176,"Wiyung, Surabaya"
1670.0,3,3,87,120,"Citraland, Surabaya"
700.0,2,1,95,65,"Medokan Ayu, Surabaya"
1250.0,3,2,90,84,"Kedung Baruk, Surabaya"
590.0,3,1,75,45,"Rungkut, Surabaya"
1850.0,4,3,135,235,"Mulyorejo, Surabaya"
1700.0,3,3,140,100,"Rungkut, Surabaya"
1000.0,3,2,120,70,"Rungkut, Surabaya"
800.0,3,2,50,70,"Tambaksari, Surabaya"
1400.0,2,2,96,70,"Rungkut, Surabaya"
900.0,2,2,60,100,"Rungkut, Surabaya"
1500.0,4,3,72,144,"Kutisari, Surabaya"
1550.0,3,2,126,68,"Jambangan, Surabaya"
1500.0,2,1,75,46,"Gununganyar, Surabaya"
1800.0,3,2,90,180,"Gununganyar, Surabaya"
1150.0,3,3,55,50,"Rungkut, Surabaya"
1300.0,3,2,135,100,"Sidoarjo, Sidoarjo"
600.0,2,1,62,45,"Rungkut, Surabaya"
1500.0,3,2,144,100,"Kebraon, Surabaya"
1300.0,3,3,135,175,"Sidoarjo, Sidoarjo"
1550.0,2,1,90,140,"Wiyung, Surabaya"
1900.0,3,3,60,103,"Kenjeran, Surabaya"
1490.0,3,3,115,90,"Kenjeran, Surabaya"
1590.0,3,3,75,135,"Pakuwon, Surabaya"
1190.0,2,2,72,60,"Citraland, Surabaya"
1990.0,3,3,105,130,"Jemursari, Surabaya"
1350.0,4,3,75,130,"Waru, Surabaya"
1500.0,3,2,77,130,"Rungkut, Surabaya"
1350.0,3,3,90,120,"Babatan, Surabaya"
880.0,2,1,90,54,"Rungkut, Surabaya"
880.0,3,1,98,70,"Sidoarjo, Sidoarjo"
400.0,2,1,36,72,"Sidoarjo, Sidoarjo"
1800.0,3,3,104,80,"Mulyosari, Surabaya"
1700.0,3,1,144,144,"Kenjeran, Surabaya"
1500.0,3,3,56,85,"Kenjeran, Surabaya"
400.0,2,1,105,48,"Sidoarjo, Sidoarjo"
2000.0,3,1,180,218,"Wiyung, Surabaya"
800.0,3,2,108,56,"Sidoarjo, Sidoarjo"
2000.0,4,2,78,207,"Pakuwon City, Surabaya"
875.0,4,2,136,120,"Menganti, Surabaya"
1550.0,3,1,120,110,"Rungkut, Surabaya"
1500.0,3,2,135,135,"Rungkut, Surabaya"
1300.0,3,2,105,98,"Gununganyar, Surabaya"
1000.0,3,1,65,72,"Rungkut, Surabaya"
1890.0,3,2,162,162,"Jambangan, Surabaya"
750.0,3,2,72,120,"Rungkut, Surabaya"
725.0,2,2,100,50,"Rungkut, Surabaya"
1600.0,3,2,144,110,"Sidoarjo, Sidoarjo"
1300.0,2,2,90,80,"Kedung Baruk, Surabaya"
1400.0,2,1,84,54,"Surabaya Kota, Surabaya"
2000.0,2,2,90,85,"Citraland, Surabaya"
2000.0,2,2,105,96,"Citraland, Surabaya"
1990.0,3,2,95,120,"Sukolilo, Surabaya"
1750.0,4,4,112,120,"Surabaya Kota, Surabaya"
900.0,2,1,105,105,"Gununganyar, Surabaya"
2000.0,4,2,128,138,"Tandes, Surabaya"
1500.0,3,3,120,150,"Kutisari, Surabaya"
1850.0,2,1,52,73,"Wiyung, Surabaya"
1550.0,2,2,120,110,"Citraland, Surabaya"
1500.0,2,2,55,77,"Wisata Bukit Mas, Surabaya"
1390.0,4,3,55,95,"Citraland, Surabaya"
1920.0,3,2,120,85,"Citraland, Surabaya"
1310.0,2,2,75,68,"Citraland, Surabaya"
1250.0,3,2,120,90,"Citraland, Surabaya"
1600.0,3,2,90,145,"Wiyung, Surabaya"
2000.0,3,2,120,110,"Citraland, Surabaya"
1900.0,2,2,200,160,"Rungkut, Surabaya"
2000.0,2,1,172,155,"Rungkut, Surabaya"
1700.0,2,1,144,60,"Benowo, Surabaya"
1800.0,3,2,91,91,"Rungkut, Surabaya"
830.0,2,1,120,54,"Citraland, Surabaya"
1000.0,3,2,120,100,"Gununganyar, Surabaya"
1750.0,2,1,154,150,"Tambaksari, Surabaya"
1850.0,2,1,96,150,"Wiyung, Surabaya"
1390.0,3,2,51,74,"Rungkut, Surabaya"
1300.0,3,1,120,100,"Wiyung, Surabaya"
1900.0,2,1,131,85,"Citraland, Surabaya"
795.0,4,3,79,120,"Rungkut, Surabaya"
1750.0,3,2,120,140,"Wiyung, Surabaya"
675.0,3,2,50,75,"Rungkut, Surabaya"
1050.0,2,1,88,88,"Gununganyar, Surabaya"
650.0,2,1,105,70,"Sidoarjo, Sidoarjo"
655.0,3,2,48,63,"Gununganyar, Surabaya"
1250.0,3,2,120,120,"Gununganyar, Surabaya"
1200.0,4,2,120,120,"Sidoarjo, Sidoarjo"
775.0,2,1,91,63,"Rungkut, Surabaya"
1800.0,4,4,82,120,"Sukolilo, Surabaya"
830.0,3,1,90,90,"Rungkut, Surabaya"
1200.0,4,2,120,100,"Gununganyar, Surabaya"
950.0,3,2,167,70,"Simokerto, Surabaya"
1950.0,3,3,98,135,"Sutorejo, Surabaya"
800.0,3,1,72,72,"Gununganyar, Surabaya"
1100.0,4,3,77,154,"Rungkut, Surabaya"
825.0,2,1,112,70,"Sidoarjo, Sidoarjo"
850.0,2,1,98,60,"Sidoarjo, Sidoarjo"
1400.0,3,2,105,234,"Wonorejo, Surabaya"
756.0,2,1,90,85,"Rungkut, Surabaya"
1250.0,3,2,136,100,"Citraland, Surabaya"
1900.0,4,2,96,180,"Rungkut, Surabaya"
1300.0,2,1,135,100,"Lidah Kulon, Surabaya"
1600.0,3,2,60,48,"Citraland, Surabaya"
750.0,2,1,90,90,"Gununganyar, Surabaya"
725.0,3,2,52,85,"Rungkut, Surabaya"
1600.0,4,3,90,130,"Rungkut, Surabaya"
1800.0,4,2,120,120,"Gununganyar, Surabaya"
1350.0,2,1,117,100,"Darmo Permai, Surabaya"
600.0,2,1,100,45,"Rungkut, Surabaya"
725.0,4,3,75,80,"Rungkut, Surabaya"
1900.0,4,3,108,150,"Kenjeran, Surabaya"
650.0,2,1,96,45,"Benowo, Surabaya"
1300.0,4,3,65,110,"Rungkut, Surabaya"
1350.0,2,1,96,110,"Mulyorejo, Surabaya"
825.0,4,3,79,120,"Rungkut, Surabaya"
1350.0,4,2,135,120,"Gununganyar, Surabaya"
1500.0,4,2,130,100,"Gununganyar, Surabaya"
875.0,2,2,100,75,"Gununganyar, Surabaya"
478.0,2,1,28,43,"Rungkut, Surabaya"
587.0,2,2,32,55,"Wonorejo, Surabaya"
1200.0,3,2,60,73,"Sambikerep, Surabaya"
975.0,3,2,90,120,"Gununganyar, Surabaya"
1650.0,3,3,90,130,"Pakis, Surabaya"
1800.0,3,2,96,105,"Sidoarjo, Sidoarjo"
1750.0,4,2,200,200,"Citraland, Surabaya"
850.0,3,2,78,78,"Pakal, Surabaya"
2000.0,4,4,100,160,"Mulyorejo, Surabaya"
1680.0,3,3,80,140,"Kenjeran, Surabaya"
1600.0,4,2,160,120,"Kenjeran, Surabaya"
1940.0,3,3,110,160,"Sutorejo, Surabaya"
925.0,4,2,75,110,"Gununganyar, Surabaya"
1990.0,3,3,180,150,"Wiyung, Surabaya"
925.0,2,2,150,120,"Lakarsantri, Surabaya"
1350.0,3,2,120,160,"Kedung Baruk, Surabaya"
1400.0,3,3,105,65,"Kutisari, Surabaya"
900.0,3,2,55,110,"Kenjeran, Surabaya"
570.0,2,1,50,30,"Medokan Ayu, Surabaya"
770.0,3,2,55,57,"Rungkut, Surabaya"
1550.0,2,1,132,120,"Medokan Ayu, Surabaya"
1850.0,4,3,150,251,"Gununganyar, Surabaya"
1000.0,4,2,105,130,"Pakal, Surabaya"
550.0,2,2,40,50,"Rungkut, Surabaya"
850.0,1,2,60,48,"Citraland, Surabaya"
1900.0,3,3,84,111,"Wiyung, Surabaya"
850.0,2,2,120,90,"Citraland, Surabaya"
1900.0,2,1,131,131,"Citraland, Surabaya"
950.0,3,2,90,144,"Rungkut, Surabaya"
1450.0,3,2,102,90,"Babatan, Surabaya"
1800.0,4,2,154,150,"Wiyung, Surabaya"
1010.0,2,2,45,72,"Kutisari, Surabaya"
1650.0,2,1,114,114,"Sidoarjo, Sidoarjo"
750.0,2,1,61,50,"Gununganyar, Surabaya"
1400.0,2,1,90,90,"Sukomanunggal, Surabaya"
2000.0,4,4,100,160,"Manyar, Surabaya"
1850.0,3,2,200,120,"Middle East Ring Road, Surabaya"
999.0,2,1,120,95,"Citraland, Surabaya"
999.0,4,2,84,115,"Gununganyar, Surabaya"
480.0,2,2,50,100,"Rungkut, Surabaya"
500.0,2,1,50,42,"Rungkut, Surabaya"
1200.0,2,1,90,60,"Babatan, Surabaya"
1550.0,3,3,120,100,"Babatan, Surabaya"
1800.0,3,3,100,150,"Dukuh Pakis, Surabaya"
1250.0,3,2,119,92,"Wonocolo, Surabaya"
1750.0,4,3,120,200,"Rungkut, Surabaya"
1700.0,2,2,200,129,"Medokan Ayu, Surabaya"
780.0,4,2,90,90,"Sukolilo, Surabaya"
425.0,2,1,41,41,"Rungkut, Surabaya"
1600.0,3,2,100,110,"Semampir, Surabaya"
865.0,3,2,55,70,"Raya Darmo, Surabaya"
650.0,3,2,55,70,"Perak, Surabaya"
650.0,2,1,100,40,"Rungkut, Surabaya"
800.0,1,1,96,46,"Sidoarjo, Sidoarjo"
1200.0,2,1,100,110,"Semampir, Surabaya"
1600.0,3,2,200,200,"Rungkut, Surabaya"
485.0,2,1,100,42,"Rungkut, Surabaya"
1550.0,3,3,108,200,"Kutisari, Surabaya"
1370.0,3,2,60,120,"Sutorejo, Surabaya"
1600.0,3,3,50,115,"Wiyung, Surabaya"
1350.0,3,3,100,100,"Keputih, Surabaya"
1550.0,3,2,153,175,"Semolowaru, Surabaya"
1200.0,3,2,120,100,"Rungkut, Surabaya"
925.0,2,2,90,90,"Sukomanunggal, Surabaya"
1550.0,2,1,122,49,"Kebraon, Surabaya"
2000.0,3,1,178,150,"Kebraon, Surabaya"
865.0,3,2,55,75,"Kenjeran, Surabaya"
700.0,2,1,96,45,"Manukan, Surabaya"
1200.0,3,2,160,100,"Pakuwon City, Surabaya"
990.0,3,2,140,120,"Manukan, Surabaya"
1950.0,3,2,192,200,"Kutisari, Surabaya"
1850.0,3,3,84,120,"Mulyosari, Surabaya"
1300.0,1,1,78,70,"Pakuwon City, Surabaya"
955.0,3,2,100,70,"Rungkut, Surabaya"
1100.0,3,1,90,90,"Kebraon, Surabaya"
1250.0,2,2,75,50,"Sukolilo, Surabaya"
1990.0,2,1,107,160,"Manyar, Surabaya"
1900.0,3,2,135,135,"Sukomanunggal, Surabaya"
1700.0,4,4,108,180,"Babatan, Surabaya"
1500.0,2,1,150,88,"Sidoarjo, Sidoarjo"
1550.0,3,3,169,100,"Karangpilang, Surabaya"
1850.0,4,2,162,250,"Kutisari, Surabaya"
1350.0,2,1,50,90,"Kenjeran, Surabaya"
1600.0,4,3,108,180,"Wiyung, Surabaya"
1800.0,3,3,82,142,"Semolowaru, Surabaya"
1750.0,2,1,100,110,"Surabaya Kota, Surabaya"
1600.0,4,2,116,116,"Rungkut, Surabaya"
2000.0,3,2,135,135,"Sukolilo, Surabaya"
1300.0,3,2,112,110,"Dukuh Pakis, Surabaya"
950.0,2,1,122,100,"Sidoarjo, Sidoarjo"
1950.0,3,3,76,200,"Sutorejo, Surabaya"
650.0,2,2,98,80,"Sidoarjo, Sidoarjo"
1950.0,3,3,79,200,"Mulyosari, Surabaya"
1300.0,1,1,141,126,"Lakarsantri, Surabaya"
1200.0,2,1,84,140,"Wonorejo, Surabaya"
2000.0,3,3,75,140,"Mulyosari, Surabaya"
1250.0,4,2,96,180,"Wonorejo, Surabaya"
1900.0,3,2,135,230,"Karangpilang, Surabaya"
1840.0,3,3,81,125,"Mulyosari, Surabaya"
